Region,State,Year,Population,Total Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Agg-Aslt Rate,Burglary Rate,Larceny Rate,MVTheft Rate,Murder,Rape,Robbery,Agg-Aslt,Burglary,Larceny,MVTheft,Total,Violent,Property,Latitude,Longitude
Pacific,Alaska,1977,407000,0.058980343980344,0.004432432432432,0.054547911547912,0.000108108108108,0.000515970515971,0.000968058968059,0.002840294840295,0.013316953316953,0.033697788697789,0.007533169533170,44,210,394,1156,5420,13715,3066,24005,1804,22201,61.385,-152.2683
Pacific,Alaska,1978,403000,0.060461538461539,0.004419354838710,0.056042183622829,0.000129032258065,0.000555831265509,0.000913151364764,0.002821339950372,0.013392059553350,0.036034739454094,0.006615384615385,52,224,368,1137,5397,14522,2666,24366,1781,22585,61.385,-152.2683
Pacific,Alaska,1979,406000,0.062036945812808,0.004911330049261,0.057125615763547,0.000133004926108,0.000719211822660,0.001096059113300,0.002963054187192,0.013832512315271,0.037133004926108,0.006160098522167,54,292,445,1203,5616,15076,2501,25187,1994,23193,61.385,-152.2683
Pacific,Alaska,1980,400142,0.062100454338710,0.004795797491890,0.057304656846819,0.000097465399783,0.000624778203738,0.000899680613382,0.003173873274987,0.013857580558902,0.037276766747805,0.006170309540113,39,250,360,1270,5545,14916,2469,24849,1919,22930,61.385,-152.2683
Pacific,Alaska,1981,412000,0.065949029126214,0.006157766990291,0.059791262135922,0.000145631067961,0.001021844660194,0.001145631067961,0.003844660194175,0.013298543689320,0.039587378640777,0.006905339805825,60,421,472,1584,5479,16310,2845,27171,2537,24634,61.385,-152.2683
Pacific,Alaska,1982,438000,0.062125570776256,0.006237442922374,0.055888127853881,0.000184931506849,0.000853881278539,0.001337899543379,0.003860730593607,0.011881278538813,0.038063926940639,0.005942922374429,81,374,586,1691,5204,16672,2603,27211,2732,24479,61.385,-152.2683
Pacific,Alaska,1983,479000,0.060185803757829,0.006137787056367,0.054048016701461,0.000137787056367,0.001014613778706,0.000970772442589,0.004014613778706,0.011941544885178,0.035668058455115,0.006438413361169,66,486,465,1923,5720,17085,3084,28829,2940,25889,61.385,-152.2683
Pacific,Alaska,1984,500000,0.061152000000000,0.006216000000000,0.054936000000000,0.000116000000000,0.000916000000000,0.001094000000000,0.004090000000000,0.012368000000000,0.036280000000000,0.006288000000000,58,458,547,2045,6184,18140,3144,30576,3108,27468,61.385,-152.2683
Pacific,Alaska,1985,521000,0.058769673704415,0.005817658349328,0.052952015355086,0.000097888675624,0.000771593090211,0.000928982725528,0.004019193857965,0.011917466410749,0.034971209213052,0.006063339731286,51,402,484,2094,6209,18220,3159,30619,3031,27588,61.385,-152.2683
Pacific,Alaska,1986,534000,0.062458801498127,0.005704119850187,0.056754681647940,0.000086142322097,0.000726591760300,0.000880149812734,0.004011235955056,0.011617977528090,0.039099250936330,0.006037453183521,46,388,470,2142,6204,20879,3224,33353,3046,30307,61.385,-152.2683
Pacific,Alaska,1987,525000,0.053775238095238,0.004554285714286,0.049220952380952,0.000100952380952,0.000649523809524,0.000731428571429,0.003072380952381,0.009700952380952,0.034657142857143,0.004862857142857,53,341,384,1613,5093,18195,2553,28232,2391,25841,61.385,-152.2683
Pacific,Alaska,1988,513000,0.049216374269006,0.005228070175439,0.043988304093567,0.000056530214425,0.000576998050682,0.000729044834308,0.003865497076023,0.008423001949318,0.031015594541910,0.004549707602339,29,296,374,1983,4321,15911,2334,25248,2682,22566,61.385,-152.2683
Pacific,Alaska,1989,527000,0.047798861480076,0.004977229601518,0.042821631878558,0.000079696394687,0.000529411764706,0.000675521821632,0.003692599620493,0.008269449715370,0.030001897533207,0.004550284629981,42,279,356,1946,4358,15811,2398,25190,2623,22567,61.385,-152.2683
Pacific,Alaska,1990,555043,0.051062710456667,0.005197795486115,0.045864914970552,0.000073868150756,0.000722466547637,0.000760301454122,0.003641159333601,0.008862376428493,0.031399369057893,0.005603169484166,41,401,422,2021,4919,17428,3110,28342,2885,25457,61.385,-152.2683
Pacific,Alaska,1991,570000,0.057015789473684,0.006138596491228,0.050877192982456,0.000073684210526,0.000917543859649,0.001131578947368,0.004015789473684,0.009792982456140,0.035745614035088,0.005338596491228,42,523,645,2289,5582,20375,3043,32499,3499,29000,61.385,-152.2683
Pacific,Alaska,1992,587000,0.055695059625213,0.006604770017036,0.049090289608177,0.000074957410562,0.000986371379898,0.001090289608177,0.004453151618399,0.008807495741056,0.035311754684838,0.004971039182283,44,579,640,2614,5170,20728,2918,32693,3877,28816,61.385,-152.2683
Pacific,Alaska,1993,599000,0.055679465776294,0.007607679465776,0.048071786310518,0.000090150250417,0.000838063439065,0.001223706176962,0.005455759599332,0.008168614357262,0.035393989983306,0.004509181969950,54,502,733,3268,4893,21201,2701,33352,4557,28795,61.385,-152.2683
Pacific,Alaska,1994,606000,0.057080858085809,0.007663366336634,0.049417491749175,0.000062706270627,0.000689768976898,0.001462046204620,0.005448844884488,0.008000000000000,0.036013201320132,0.005404290429043,38,418,886,3302,4848,21824,3275,34591,4644,29947,61.385,-152.2683
Pacific,Alaska,1995,604000,0.057538079470199,0.007708609271523,0.049829470198676,0.000091059602649,0.000802980132450,0.001551324503311,0.005263245033113,0.008369205298013,0.036243377483444,0.005216887417219,55,485,937,3179,5055,21891,3151,34753,4656,30097,61.385,-152.2683
Pacific,Alaska,1996,607000,0.054504118616145,0.007276771004942,0.047227347611203,0.000074135090610,0.000655683690280,0.001169686985173,0.005377265238880,0.008431630971993,0.033866556836903,0.004929159802306,45,398,710,3264,5118,20557,2992,33084,4417,28667,61.385,-152.2683
Pacific,Alaska,1997,609000,0.052725779967159,0.007011494252874,0.045714285714286,0.000088669950739,0.000661740558292,0.001064039408867,0.005197044334975,0.007021346469622,0.034121510673235,0.004571428571429,54,403,648,3165,4276,20780,2784,32110,4270,27840,61.385,-152.2683
Pacific,Alaska,1998,614000,0.047770358306189,0.006539087947883,0.041231270358306,0.000066775244300,0.000685667752443,0.000866449511401,0.004920195439739,0.006674267100977,0.030311074918567,0.004245928338762,41,421,532,3021,4098,18611,2607,29331,4015,25316,61.385,-152.2683
Pacific,Alaska,1999,619000,0.043631663974152,0.006315024232633,0.037316639741519,0.000085621970921,0.000835218093700,0.000914378029079,0.004479806138934,0.006117932148627,0.026904684975767,0.004294022617124,53,517,566,2773,3787,16654,2658,27008,3909,23099,61.385,-152.2683
Pacific,Alaska,2000,626932,0.042494241799749,0.005668876369367,0.036825365430382,0.000043066871686,0.000792749452891,0.000781583967639,0.004051476077150,0.006219175285358,0.026857777238999,0.003748412906025,27,497,490,2540,3899,16838,2350,26641,3554,23087,61.385,-152.2683
Pacific,Alaska,2001,633630,0.042445906917286,0.005894607262914,0.036551299654372,0.000061550115998,0.000790682259363,0.000811198964695,0.004231175922857,0.006071366570396,0.026348184271578,0.004131748812398,39,501,514,2681,3847,16695,2618,26895,3735,23160,61.385,-152.2683
Pacific,Alaska,2002,641482,0.043251408457291,0.005654094736875,0.037597313720416,0.000051443376431,0.000796592889590,0.000762297305302,0.004043761165551,0.006092142881640,0.027653153167197,0.003852017671579,33,511,489,2594,3908,17739,2471,27745,3627,24118,61.385,-152.2683
Pacific,Alaska,2003,648280,0.043596902572962,0.005980440550379,0.037616462022583,0.000060159190473,0.000933238724008,0.000687974332079,0.004299068303819,0.005975812920343,0.027844449929043,0.003796199173197,39,605,446,2787,3874,18051,2461,28263,3877,24386,61.385,-152.2683
Pacific,Alaska,2004,657755,0.040031622716665,0.006323023010087,0.033708599706578,0.000056251947914,0.000848340187456,0.000679584343715,0.004738846531003,0.005736178364285,0.024566898009137,0.003405523333156,37,558,447,3117,3773,16159,2240,26331,4159,22172,61.385,-152.2683
Pacific,Alaska,2005,663253,0.042470972615277,0.006323378861460,0.036147593753816,0.000048247049014,0.000811153511556,0.000809645791274,0.004654332509615,0.006228392483713,0.026006667139086,0.003912534131018,32,538,537,3087,4131,17249,2595,28169,4194,23975,61.385,-152.2683
Pacific,Alaska,2006,670053,0.042687667990443,0.006868113417894,0.035819554572549,0.000053727093230,0.000759641401501,0.000893959134576,0.005160785788587,0.006151752174828,0.025884519582779,0.003783282814942,36,509,599,3458,4122,17344,2535,28603,4602,24001,61.385,-152.2683
Pacific,Alaska,2007,683478,0.040362674438680,0.006623475810487,0.033739198628193,0.000064376614902,0.000791539742318,0.000850063937683,0.004917495515584,0.005388615288276,0.024799627786118,0.003550955553800,44,541,581,3361,3683,16950,2427,27587,4527,23060,61.385,-152.2683
Pacific,Alaska,2008,688125,0.035714441416894,0.006508991825613,0.029205449591281,0.000039237057221,0.000646684831971,0.000935876475931,0.004887193460490,0.004696821071753,0.022139872842870,0.002368755676658,27,445,644,3363,3232,15235,1630,24576,4479,20097,61.385,-152.2683
Pacific,Alaska,2009,698473,0.035737959806607,0.006333816768866,0.029404143037741,0.000031497280496,0.000734459313388,0.000936328247477,0.004631531927505,0.005154100444828,0.021834773856685,0.002415268736229,22,513,654,3235,3600,15251,1687,24962,4424,20538,61.385,-152.2683
Pacific,Alaska,2010,710231,0.034912584778755,0.006388062475448,0.028524522303307,0.000043647770936,0.000750460061586,0.000836347610848,0.004757607032078,0.004371817056704,0.021873165209629,0.002279540036974,31,533,594,3379,3105,15535,1619,24796,4537,20259,61.385,-152.2683
Southwest,Arizona,1973,2058000,0.067038872691934,0.004799319727891,0.062239552964043,0.000081146744412,0.000309523809524,0.001472789115646,0.002935860058309,0.019582604470360,0.037201166180758,0.005455782312925,167,637,3031,6042,40301,76560,11228,137966,9877,128089,33.7712,-111.3877
Southwest,Arizona,1974,2153000,0.082216906641895,0.005667440780307,0.076549465861589,0.000095680445889,0.000374825824431,0.002041802136554,0.003155132373432,0.025339990710636,0.045186251741756,0.006023223409196,206,807,4396,6793,54557,97286,12968,177013,12202,164811,33.7712,-111.3877
Southwest,Arizona,1975,2224000,0.083415017985612,0.005478417266187,0.077936600719425,0.000085881294964,0.000354766187050,0.001699640287770,0.003338129496403,0.025299010791367,0.047476618705036,0.005160971223022,191,789,3780,7424,56265,105588,11478,185515,12184,173331,33.7712,-111.3877
Southwest,Arizona,1976,2270000,0.078885903083700,0.004552863436123,0.074333039647577,0.000077973568282,0.000296916299559,0.001299118942731,0.002878854625551,0.023688105726872,0.046426872246696,0.004218061674009,177,674,2949,6535,53772,105389,9575,179071,10335,168736,33.7712,-111.3877
Southwest,Arizona,1977,2296000,0.077471689895470,0.004942073170732,0.072529616724739,0.000094512195122,0.000342334494774,0.001381968641115,0.003123257839721,0.023460801393728,0.044673780487805,0.004395034843206,217,786,3173,7171,53866,102571,10091,177875,11347,166528,33.7712,-111.3877
Southwest,Arizona,1978,2354000,0.076038232795242,0.005520815632965,0.070517417162277,0.000093882752761,0.000441801189465,0.001629141886151,0.003355989804588,0.020825403568394,0.045047578589635,0.004644435004248,221,1040,3835,7900,49023,106042,10933,178994,12996,165998,33.7712,-111.3877
Southwest,Arizona,1979,2450000,0.078573469387755,0.005929795918367,0.072643673469388,0.000089387755102,0.000457142857143,0.001757142857143,0.003626122448980,0.019965714285714,0.047745306122449,0.004932653061224,219,1120,4305,8884,48916,116976,12085,192505,14528,177977,33.7712,-111.3877
Southwest,Arizona,1980,2715357,0.081707856462336,0.006508536446589,0.075199320015748,0.000102748920308,0.000451874283934,0.001936393630745,0.004017519611602,0.021554071895519,0.048912168823473,0.004733079296755,279,1227,5258,10909,58527,132814,12852,221866,17673,204193,33.7712,-111.3877
Southwest,Arizona,1981,2793000,0.076139276763337,0.005757966344433,0.070381310418904,0.000081274615109,0.000380952380952,0.001776226279986,0.003519513068385,0.020642678123881,0.045638739706409,0.004099892588614,227,1064,4961,9830,57655,127469,11451,212657,16082,196575,33.7712,-111.3877
Southwest,Arizona,1982,2860000,0.071309790209790,0.005169580419580,0.066140209790210,0.000082517482517,0.000384615384615,0.001586363636364,0.003116083916084,0.018832517482518,0.043609440559441,0.003698251748252,236,1100,4537,8912,53861,124723,10577,203946,14785,189161,33.7712,-111.3877
Southwest,Arizona,1983,2963000,0.063915626054674,0.004941613229835,0.058974012824840,0.000071886601417,0.000418832264597,0.001323995950051,0.003126898413770,0.016685791427607,0.038717853526831,0.003570367870402,213,1241,3923,9265,49440,114721,10579,189382,14642,174740,33.7712,-111.3877
Southwest,Arizona,1984,3053000,0.064993776613167,0.005160825417622,0.059832951195545,0.000077956108745,0.000431051424828,0.001311169341631,0.003340648542417,0.017139534883721,0.038848345889289,0.003845070422535,238,1316,4003,10199,52327,118604,11739,198426,15756,182670,33.7712,-111.3877
Southwest,Arizona,1985,3187000,0.071161907750235,0.006025101976781,0.065136805773455,0.000079698776279,0.000457483526828,0.001465327894572,0.004022591779103,0.018696266080954,0.042585503608409,0.003855036084092,254,1458,4670,12820,59585,135720,12286,226793,19202,207591,33.7712,-111.3877
Southwest,Arizona,1986,3317000,0.073213747362074,0.006582755501960,0.066630991860115,0.000092553512210,0.000429605064818,0.001692493216762,0.004368103708170,0.019076876695810,0.043365993367501,0.004188121796804,307,1425,5614,14489,63278,143845,13892,242850,21835,221015,33.7712,-111.3877
Southwest,Arizona,1987,3386000,0.071885705847608,0.006125812167750,0.065759893679858,0.000074719432959,0.000412285883048,0.001384229178972,0.004254577672770,0.016260779681040,0.045273479031305,0.004225634967513,253,1396,4687,14406,55059,153296,14308,243405,20742,222663,33.7712,-111.3877
Southwest,Arizona,1988,3466000,0.074712925562608,0.006101269474899,0.068611656087709,0.000084824004616,0.000388055395268,0.001370455856896,0.004257934218119,0.015802942873630,0.048217253317946,0.004591459896134,294,1345,4750,14758,54773,167121,15914,258955,21147,237808,33.7712,-111.3877
Southwest,Arizona,1989,3566000,0.080371284352215,0.005978687605160,0.074392596747056,0.000066461020752,0.000360628154795,0.001386427369602,0.004165171060011,0.016624789680314,0.050918115535614,0.006849691531127,237,1286,4944,14853,59284,181574,24426,286604,21320,265284,33.7712,-111.3877
Southwest,Arizona,1990,3665228,0.078860032718292,0.006523741497118,0.072336291221174,0.000077484947730,0.000409251484492,0.001608904002698,0.004428101062199,0.016699097573193,0.047029816426154,0.008607377221826,284,1500,5897,16230,61206,172375,31548,289040,23911,265129,33.7712,-111.3877
Southwest,Arizona,1991,3750000,0.074056266666667,0.006707200000000,0.067349066666667,0.000077600000000,0.000424000000000,0.001657333333333,0.004548266666667,0.016074933333333,0.042663200000000,0.008610933333333,291,1590,6215,17056,60281,159987,32291,277711,25152,252559,33.7712,-111.3877
Southwest,Arizona,1992,3832000,0.070285751565762,0.006708246346555,0.063577505219207,0.000081419624217,0.000429801670146,0.001531054279749,0.004665970772443,0.014116649269311,0.041245563674322,0.008215292275574,312,1647,5867,17880,54095,158053,31481,269335,25706,243629,33.7712,-111.3877
Southwest,Arizona,1993,3936000,0.074317327235772,0.007149898373984,0.067167428861789,0.000086128048780,0.000378048780488,0.001629065040650,0.005056656504065,0.014655487804878,0.043874237804878,0.008637703252033,339,1488,6412,19903,57684,172689,33998,292513,28142,264371,33.7712,-111.3877
Southwest,Arizona,1994,4075000,0.079245644171779,0.007031411042945,0.072214233128834,0.000104539877301,0.000359509202454,0.001619877300614,0.004947484662577,0.014762453987730,0.046785030674847,0.010666748466258,426,1465,6601,20161,60157,190649,43467,322926,28653,294273,33.7712,-111.3877
Southwest,Arizona,1995,4218000,0.082136083451873,0.007134898055951,0.075001185395922,0.000104077761972,0.000336178283547,0.001737553342817,0.004957088667615,0.014168326220958,0.049256282598388,0.011576576576577,439,1418,7329,20909,59762,207763,48830,346450,30095,316355,33.7712,-111.3877
Southwest,Arizona,1996,4428000,0.070670054200542,0.006315040650407,0.064355013550136,0.000085140018067,0.000311878952123,0.001677732610659,0.004240289069557,0.012563233965673,0.042524841915086,0.009266937669377,377,1381,7429,18776,55630,188300,41034,312927,27963,284964,33.7712,-111.3877
Southwest,Arizona,1997,4555000,0.071950384193194,0.006237321624588,0.065713062568606,0.000082327113063,0.000327552140505,0.001656860592755,0.004170581778266,0.013189242590560,0.042819978046103,0.009703841931943,375,1492,7547,18997,60077,195045,44201,327734,28411,299323,33.7712,-111.3877
Southwest,Arizona,1998,4669000,0.065749625187406,0.005779396016278,0.059970229171129,0.000080531162990,0.000310773184836,0.001652388091668,0.003735703576783,0.012095309488113,0.039224030841722,0.008650888841294,376,1451,7715,17442,56473,183137,40391,306985,26984,280001,33.7712,-111.3877
Southwest,Arizona,1999,4778000,0.058965048137296,0.005511511092507,0.053453537044789,0.000080368354960,0.000289451653411,0.001525324403516,0.003616366680620,0.010343867727083,0.035104855588112,0.008004813729594,384,1383,7288,17279,49423,167731,38247,281735,26334,255401,33.7712,-111.3877
Southwest,Arizona,2000,5130632,0.058295352307474,0.005317278651051,0.052978073656423,0.000069971886504,0.000307369540439,0.001462587844928,0.003477349379180,0.010116102655579,0.034441176057842,0.008420794943001,359,1577,7504,17841,51902,176705,43204,299092,27281,271811,33.7712,-111.3877
Southwest,Arizona,2001,5306966,0.060778418403284,0.005403275619252,0.055375142784031,0.000075372632875,0.000286039141762,0.001671011270847,0.003370852573768,0.010330007767150,0.035208441131901,0.009836693884981,400,1518,8868,17889,54821,186850,52203,322549,28675,293874,33.7712,-111.3877
Southwest,Arizona,2002,5441125,0.064043189597739,0.005544992993177,0.058498196604563,0.000071124997128,0.000295527119851,0.001470284178364,0.003708056697834,0.010859335155873,0.037040317948954,0.010598543499736,387,1608,8000,20176,59087,201541,57668,348467,30171,318296,33.7712,-111.3877
Southwest,Arizona,2003,5579222,0.061473266344304,0.005132973737198,0.056340292607105,0.000079043278794,0.000332662869483,0.001365602587601,0.003355665001321,0.010505586621217,0.035618765483790,0.010215940502099,441,1856,7619,18722,58613,198725,56997,342973,28638,314335,33.7712,-111.3877
Southwest,Arizona,2004,5739879,0.055777308197612,0.005044008767432,0.050733299430180,0.000072126955986,0.000330320552053,0.001345150307175,0.003296410952217,0.009910487660106,0.031187417016979,0.009635394753095,414,1896,7721,18921,56885,179012,55306,320155,28952,291203,33.7712,-111.3877
Southwest,Arizona,2005,5953007,0.053388648795474,0.005119765523541,0.048268883271933,0.000074752137869,0.000336972558574,0.001441120428718,0.003266920398380,0.009462108813243,0.029583704504295,0.009223069954394,445,2006,8579,19448,56328,176112,54905,317823,30478,287345,33.7712,-111.3877
Southwest,Arizona,2006,6166318,0.052869637926555,0.005453659704219,0.047415978222336,0.000085302120325,0.000389535538063,0.001535275994524,0.003443546051306,0.009530484804708,0.028741462895686,0.009144030521942,526,2402,9467,21234,58768,177229,56385,326011,33629,292382,33.7712,-111.3877
Southwest,Arizona,2007,6338755,0.050170104381696,0.005144543368532,0.045025561013164,0.000086610067750,0.000359849844331,0.001539103499031,0.003158979957421,0.009353571797616,0.027804986941442,0.007867002274106,549,2281,9756,20024,59290,176249,49867,318016,32610,285406,33.7712,-111.3877
Southwest,Arizona,2008,6499377,0.045689917664416,0.004811845812299,0.040878071852118,0.000069852848973,0.000337416955502,0.001501220809318,0.002903355198506,0.008943164860263,0.026055728110556,0.005879178881299,454,2193,9757,18870,58125,169346,38211,296956,31274,265682,33.7712,-111.3877
Southwest,Arizona,2009,6595778,0.040154322962356,0.004264546199099,0.035889776763257,0.000057612612189,0.000345524060998,0.001243067914050,0.002618341611861,0.008233751954659,0.023647854733740,0.004008170074857,380,2279,8199,17270,54308,155976,26437,264849,28128,236721,33.7712,-111.3877
Southwest,Arizona,2010,6392017,0.039420733705808,0.004080871499560,0.035339862206249,0.000063986062615,0.000338703729981,0.001085259942206,0.002592921764758,0.007942876247044,0.024032163869402,0.003364822089804,409,2165,6937,16574,50771,153614,21508,251978,26085,225893,33.7712,-111.3877
Southwest,Arkansas,1973,2037000,0.025388807069219,0.002898870888562,0.022489936180658,0.000088365243004,0.000195385370643,0.000714776632302,0.001900343642612,0.008010309278351,0.013156602847325,0.001323024054983,180,398,1456,3871,16317,26800,2695,51717,5905,45812,34.9513,-92.3809
Southwest,Arkansas,1974,2062000,0.032996605237633,0.003152279340446,0.029844325897187,0.000112027158099,0.000238603297769,0.000806983511154,0.001994665373424,0.010751697381183,0.017453443258972,0.001639185257032,231,492,1664,4113,22170,35989,3380,68039,6500,61539,34.9513,-92.3809
Southwest,Arkansas,1975,2116000,0.035401228733459,0.003482514177694,0.031918714555766,0.000100661625709,0.000258506616257,0.000876181474480,0.002247164461248,0.010770793950851,0.019470226843100,0.001677693761815,213,547,1854,4755,22791,41199,3550,74909,7369,67540,34.9513,-92.3809
Southwest,Arkansas,1976,2109000,0.034066856330014,0.003039355144618,0.031027501185396,0.000100995732575,0.000241820768137,0.000767188240872,0.001929350403035,0.009374585111427,0.020139402560455,0.001513513513514,213,510,1618,4069,19771,42474,3192,71847,6410,65437,34.9513,-92.3809
Southwest,Arkansas,1977,2144000,0.033415111940299,0.003233675373134,0.030181436567164,0.000087686567164,0.000276119402985,0.000832089552239,0.002037779850746,0.009725746268657,0.018621268656716,0.001834421641791,188,592,1784,4369,20852,39924,3933,71642,6933,64709,34.9513,-92.3809
Southwest,Arkansas,1978,2186000,0.034617108874657,0.003440988106130,0.031176120768527,0.000091033851784,0.000231015553522,0.000799634034767,0.002319304666057,0.009670631290027,0.019509149130833,0.001996340347667,199,505,1748,5070,21140,42647,4364,75673,7522,68151,34.9513,-92.3809
Southwest,Arkansas,1979,2180000,0.036207798165138,0.003662385321101,0.032545412844037,0.000090825688073,0.000272935779817,0.000745871559633,0.002552752293578,0.009842660550459,0.020764678899083,0.001938073394495,198,595,1626,5565,21457,45267,4225,78933,7984,70949,34.9513,-92.3809
Southwest,Arkansas,1980,2284037,0.038110591028079,0.003351959709935,0.034758631318144,0.000091942468533,0.000266633158745,0.000809093723088,0.002184290359569,0.011190274062986,0.021697546931157,0.001870810324001,210,609,1848,4989,25559,49558,4273,87046,7656,79390,34.9513,-92.3809
Southwest,Arkansas,1981,2294000,0.037964690496949,0.003103312990410,0.034861377506539,0.000091107236269,0.000251525719268,0.000774193548387,0.001986486486486,0.010781168265039,0.022214036617262,0.001866172624237,209,577,1776,4557,24732,50959,4281,87091,7119,79972,34.9513,-92.3809
Southwest,Arkansas,1982,2291000,0.038715408118725,0.003246617197730,0.035468790920995,0.000081623745089,0.000271497162811,0.000787865560890,0.002105630728939,0.010714535137495,0.022893932780445,0.001860323003055,187,622,1805,4824,24547,52450,4262,88697,7438,81259,34.9513,-92.3809
Southwest,Arkansas,1983,2328000,0.035006013745705,0.002977233676976,0.032028780068729,0.000076890034364,0.000251718213058,0.000693298969072,0.001955326460481,0.009613402061856,0.020678694158076,0.001736683848797,179,586,1614,4552,22380,48140,4043,81494,6931,74563,34.9513,-92.3809
Southwest,Arkansas,1984,2349000,0.033675180928055,0.003213707960834,0.030461472967220,0.000074925500213,0.000296722009366,0.000675606641124,0.002166453810132,0.008859088974032,0.019926351638995,0.001676032354193,176,697,1587,5089,20810,46807,3937,79103,7549,71554,34.9513,-92.3809
Southwest,Arkansas,1985,2359000,0.035850360322170,0.003475625264943,0.032374735057228,0.000079270877490,0.000290801186944,0.000685459940653,0.002420093259856,0.009413734633319,0.021177193726155,0.001783806697753,187,686,1617,5709,22207,49957,4208,84571,8199,76372,34.9513,-92.3809
Southwest,Arkansas,1986,2372000,0.039247048903879,0.003948145025295,0.035298903878584,0.000080522765599,0.000289207419899,0.000796795952782,0.002781618887015,0.010298903878584,0.023051011804385,0.001948988195616,191,686,1890,6598,24429,54677,4623,93094,9365,83729,34.9513,-92.3809
Southwest,Arkansas,1987,2388000,0.042452261306533,0.004120184254606,0.038332077051926,0.000076214405360,0.000326214405360,0.000791457286432,0.002926298157454,0.010780150753769,0.025486599664992,0.002065326633166,182,779,1890,6988,25743,60862,4932,101376,9839,91537,34.9513,-92.3809
Southwest,Arkansas,1988,2422000,0.042196118909992,0.004226672171759,0.037969446738233,0.000087118084228,0.000322047894302,0.000841040462428,0.002976465730801,0.010917836498761,0.024922791081751,0.002128819157721,211,780,2037,7209,26443,60363,5156,102199,10237,91962,34.9513,-92.3809
Southwest,Arkansas,1989,2406000,0.045556940980881,0.004736907730673,0.040820033250208,0.000084372402328,0.000384039900249,0.001105569409809,0.003162926018288,0.011944305901912,0.026219451371571,0.002656275976725,203,924,2660,7610,28738,63084,6391,109610,11397,98213,34.9513,-92.3809
Southwest,Arkansas,1990,2350725,0.048669240340746,0.005322187835668,0.043347052505078,0.000102521562497,0.000433483287071,0.001131991194206,0.003654191791894,0.012108604792139,0.028344446925948,0.002894000786991,241,1019,2661,8590,28464,66630,6803,114408,12511,101897,34.9513,-92.3809
Southwest,Arkansas,1991,2372000,0.051749156829680,0.005932546374368,0.045816610455312,0.000111298482293,0.000446037099494,0.001356239460371,0.004018971332209,0.012265177065767,0.030137858347386,0.003413575042159,264,1058,3217,9533,29093,71487,8097,122749,14072,108677,34.9513,-92.3809
Southwest,Arkansas,1992,2399000,0.047616923718216,0.005765318882868,0.041851604835348,0.000107961650688,0.000412671946644,0.001255106294289,0.003989578991246,0.010927052938725,0.027631513130471,0.003293038766153,259,990,3011,9571,26214,66288,7900,114233,13831,100402,34.9513,-92.3809
Southwest,Arkansas,1993,2424000,0.048118399339934,0.005943894389439,0.042174504950495,0.000113036303630,0.000424092409241,0.001248762376238,0.004158003300330,0.010992574257426,0.027956683168317,0.003225247524752,274,1028,3027,10079,26646,67767,7818,116639,14408,102231,34.9513,-92.3809
Southwest,Arkansas,1994,2453000,0.047987362413371,0.005951080309825,0.042036282103547,0.000119853240929,0.000419078679168,0.001287403179780,0.004124745209947,0.010970648185895,0.027916021198532,0.003149612719119,294,1028,3158,10118,26911,68478,7726,117713,14598,103115,34.9513,-92.3809
Southwest,Arkansas,1995,2484000,0.046908615136876,0.005531803542673,0.041376811594203,0.000104267310789,0.000372383252818,0.001256843800322,0.003798309178744,0.009969001610306,0.028154186795491,0.003253623188406,259,925,3122,9435,24763,69935,8082,116521,13741,102780,34.9513,-92.3809
Southwest,Arkansas,1996,2510000,0.046992430278885,0.005243426294821,0.041749003984064,0.000087250996016,0.000416733067729,0.001141035856574,0.003598406374502,0.009531872509960,0.029087649402390,0.003129482071713,219,1046,2864,9032,23925,73010,7855,117951,13161,104790,34.9513,-92.3809
Southwest,Arkansas,1997,2523000,0.047186682520809,0.005268727705113,0.041917954815696,0.000099088386841,0.000435196195006,0.001115338882283,0.003619104240983,0.010133967499009,0.028637732857709,0.003146254458977,250,1098,2814,9131,25568,72253,7938,119052,13293,105759,34.9513,-92.3809
Southwest,Arkansas,1998,2538000,0.042834121355398,0.004902285263987,0.037931836091411,0.000079196217494,0.000351851851852,0.000962174940898,0.003509062253743,0.009282505910165,0.025817572892041,0.002831757289204,201,893,2442,8906,23559,65525,7187,108713,12442,96271,34.9513,-92.3809
Southwest,Arkansas,1999,2551000,0.037841238729910,0.004252450019600,0.033588788710310,0.000056056448452,0.000278322226578,0.000793414347315,0.003124656997256,0.008503332026656,0.025059584476676,0.000025872206978,143,710,2024,7971,21692,63927,66,96533,10848,85685,34.9513,-92.3809
Southwest,Arkansas,2000,2673400,0.041153213136830,0.004452756789108,0.036700456347722,0.000062841325653,0.000317199072342,0.000748485075185,0.003324231315927,0.008020872297449,0.026086631256078,0.002592952794195,168,848,2001,8887,21443,69740,6932,110019,11904,98115,34.9513,-92.3809
Southwest,Arkansas,2001,2694698,0.041301845327380,0.004523698017366,0.036778147310014,0.000054922666659,0.000331020396349,0.000809367135018,0.003328387819340,0.008236915602416,0.025824786302584,0.002716445405014,148,892,2181,8969,22196,69590,7320,111296,12190,99106,34.9513,-92.3809
Southwest,Arkansas,2002,2706268,0.041633718463951,0.004249763881478,0.037383954582473,0.000052470782642,0.000278612465580,0.000932649685840,0.002986030947415,0.008583407112673,0.026283058440628,0.002517489029172,142,754,2524,8081,23229,71129,6813,112672,11501,101171,34.9513,-92.3809
